data,label
"[0.62328833 0.2396005  0.3399773  0.6253669  0.22806664 0.5115737
 0.62975305 0.23050818 0.5796548  0.66407347 0.22261065 0.50722873
 0.6726617  0.22519147 0.4734764  0.67571855 0.27236575 0.4732772
 0.70320344 0.27915907 0.45105284 0.6653171  0.28884715 0.13682358
 0.71020865 0.2927486  0.27621892 0.6355682  0.25143737 0.1860907
 0.67876077 0.2564509  0.16861671 0.6925039  0.45240188 0.6035106
 0.70790786 0.4598862  0.4710349  0.6100359  0.5793578  0.57463545
 0.6054768  0.58366174 0.77468306 0.710146   0.7055489  0.5328732
 0.71374166 0.7091408  0.67630947]",processed
"[0.63242763 0.23799545 0.47236538 0.6355964  0.22423795 0.32188198
 0.63819695 0.22088301 0.49041343 0.6716462  0.21711981 0.567986
 0.6777449  0.21455255 0.7174345  0.6795217  0.2872675  0.5671108
 0.72047216 0.257883   0.5160873  0.59100926 0.2548852  0.5025756
 0.60176474 0.2388174  0.5575281  0.6100705  0.23500432 0.15489134
 0.61979365 0.2122236  0.22578901 0.69783294 0.47954816 0.4832384
 0.71759206 0.47065026 0.53243476 0.60713017 0.5874925  0.55736953
 0.6112076  0.5820769  0.8715226  0.6997171  0.7056003  0.72017586
 0.7149942  0.69849813 0.7797813 ]",processed
"[0.65922296 0.23116907 0.36432558 0.6538193  0.22459884 0.50449806
 0.6534019  0.22194782 0.4937923  0.67855084 0.22704749 0.38500792
 0.67541665 0.21668065 0.3813397  0.6886494  0.26305714 0.34446892
 0.69205713 0.27908048 0.29405457 0.7057765  0.27170473 0.21469505
 0.7124714  0.2698276  0.27235347 0.6910433  0.25208932 0.2592968
 0.68428475 0.25994393 0.23266056 0.68607515 0.43954518 0.37739474
 0.69214207 0.44302228 0.48603535 0.6124861  0.56019837 0.49375784
 0.6118531  0.5685621  0.61094886 0.69762486 0.7021658  0.515337
 0.7068833  0.7059073  0.6988177 ]",processed
"[0.6502628  0.5051249  0.07616543 0.65305537 0.50289965 0.08497302
 0.64922893 0.5088113  0.0788437  0.66715324 0.5303254  0.06380676
 0.6467578  0.54103124 0.12376875 0.6294248  0.50081766 0.09333596
 0.61206496 0.5425915  0.09111346 0.68339044 0.5372752  0.07597745
 0.64777535 0.55641055 0.1251119  0.7172014  0.6953444  0.180455
 0.71555454 0.56752217 0.0506945  0.6613232  0.5391444  0.18018681
 0.64643943 0.549634   0.18043938 0.6914369  0.49627772 0.17231897
 0.6830838  0.52429557 0.11676148 0.71176726 0.5280858  0.08889105
 0.7105804  0.5132454  0.10743693]",processed
"[0.63026196 0.57454544 0.11254168 0.64402777 0.5608271  0.08504935
 0.67998564 0.64950097 0.20216466 0.66420627 0.5525273  0.05716638
 0.64378506 0.51927865 0.04968346 0.62362784 0.50939035 0.07759418
 0.58925307 0.56521326 0.20740119 0.6805866  0.48687732 0.05501787
 0.63715935 0.54975176 0.07567913 0.7048159  0.712862   0.20873548
 0.7055005  0.71561277 0.23119417 0.66359955 0.48411068 0.20247303
 0.64940035 0.4899558  0.21121256 0.6201337  0.5563067  0.33009478
 0.6160198  0.5661639  0.37293714 0.70584726 0.7085021  0.26881322
 0.70555747 0.702765   0.22048251]",processed
"[0.628023   0.239865   0.4054429  0.6258819  0.23119278 0.5539776
 0.6298666  0.23189548 0.6295093  0.6579586  0.22548398 0.53298706
 0.6658516  0.22282533 0.60155433 0.6820203  0.2798246  0.4542605
 0.71523786 0.27201414 0.6277187  0.5951585  0.2685092  0.35072958
 0.7001197  0.26912907 0.15791747 0.662825   0.24372701 0.17604588
 0.68285984 0.24573497 0.20370245 0.6919194  0.4534793  0.6078696
 0.7128494  0.45700896 0.6341458  0.6046562  0.57359546 0.4782911
 0.6087881  0.5807386  0.7663305  0.70025206 0.69612336 0.639055
 0.71131223 0.69989055 0.6994676 ]",processed
"[0.61282635 0.23150991 0.40607408 0.6093746  0.21876478 0.383226
 0.6096948  0.22207268 0.34449163 0.6492239  0.2074908  0.5523847
 0.64921385 0.20712915 0.54146904 0.67712104 0.24828489 0.3716899
 0.69893044 0.25467542 0.57888216 0.6793363  0.27268508 0.12097993
 0.7100516  0.2698505  0.39779973 0.6413035  0.24875951 0.19214022
 0.6550781  0.24959569 0.20947073 0.6888013  0.44569308 0.43959057
 0.7043255  0.45190036 0.57058793 0.6051381  0.5725945  0.60716355
 0.6092656  0.57544565 0.74798805 0.6971248  0.7051409  0.56647736
 0.7130679  0.7062186  0.682962  ]",processed
"[0.44740286 0.63339186 0.38775545 0.4430948  0.6378732  0.41265473
 0.44637465 0.64978445 0.508143   0.46487525 0.6579038  0.46990407
 0.4745225  0.6863261  0.3734443  0.50886226 0.613224   0.39658022
 0.5796375  0.6875823  0.4534187  0.40199038 0.5443841  0.5168151
 0.4777013  0.672934   0.1030388  0.45374987 0.67722154 0.30059338
 0.47000456 0.66247916 0.15257297 0.5935163  0.38639602 0.4226148
 0.5793636  0.45211488 0.33828703 0.42908046 0.2873502  0.81418914
 0.4222903  0.36231256 0.4837365  0.6167665  0.20927808 0.895193
 0.60902256 0.2943181  0.23473427]",processed
"[0.6319239  0.25125945 0.5390576  0.62677586 0.23727943 0.57125545
 0.6294675  0.23739582 0.64503145 0.65669143 0.23245856 0.61792165
 0.664934   0.22961001 0.7376271  0.67219216 0.2868821  0.607746
 0.70215833 0.2688397  0.70784175 0.5738888  0.28395972 0.30638096
 0.5753372  0.27342862 0.41553333 0.5244611  0.27825364 0.22842106
 0.5186814  0.2777964  0.2024752  0.69357556 0.46199858 0.6833988
 0.7111863  0.46389925 0.53918505 0.60609376 0.5741045  0.61540085
 0.6133437  0.58016485 0.79952115 0.69409645 0.69569683 0.4977404
 0.7099265  0.6979755  0.5774203 ]",processed
"[0.631803   0.2410936  0.5141062  0.62289405 0.23223509 0.4716771
 0.6289482  0.2315574  0.5974021  0.6466487  0.22228031 0.665027
 0.66141623 0.21688291 0.48264563 0.6707543  0.27961102 0.4143421
 0.70761013 0.26545238 0.5662378  0.58054537 0.28876495 0.36995497
 0.7035434  0.27033284 0.18951872 0.6220027  0.24956055 0.15905984
 0.6822754  0.25600538 0.2045009  0.6941107  0.4582612  0.6457907
 0.7171047  0.45832583 0.6350245  0.6042391  0.57327944 0.5614708
 0.60851824 0.5748046  0.83710235 0.699668   0.70169955 0.6191279
 0.7096433  0.7014833  0.7012867 ]",processed
"[0.6294615  0.2789123  0.11244683 0.59408754 0.2478012  0.18631499
 0.5932783  0.24873863 0.19717766 0.60957307 0.25711903 0.19498256
 0.6062059  0.25334558 0.12311485 0.6280027  0.28105465 0.08289196
 0.606127   0.29255524 0.07201575 0.6744108  0.3302869  0.04366324
 0.651534   0.37402958 0.03875454 0.7074327  0.2965139  0.09113979
 0.6984479  0.3528431  0.04077153 0.63033116 0.4116812  0.04800884
 0.63197124 0.4196132  0.05550271 0.68417704 0.4665496  0.10261714
 0.67748046 0.50034374 0.09004892 0.71581984 0.5267664  0.09722479
 0.71302426 0.675272   0.20146422]",processed
"[0.5436649  0.18141454 0.27462497 0.54332656 0.15612617 0.2463553
 0.5437971  0.16389534 0.2574128  0.5775459  0.15200695 0.45554847
 0.5809439  0.15481901 0.3595563  0.58696866 0.21894751 0.568176
 0.60838413 0.22561523 0.270795   0.5955146  0.27580243 0.38832885
 0.65029454 0.26200593 0.19121395 0.7080367  0.26424715 0.26181772
 0.72390246 0.26283064 0.4469383  0.6789699  0.40306032 0.70304525
 0.6959876  0.41232318 0.619844   0.61012536 0.5698581  0.56688505
 0.6008561  0.5746911  0.6612028  0.70536304 0.71005726 0.40627947
 0.7131359  0.71580875 0.4389109 ]",processed
"[ 0.4251025   0.72143686  0.7431681   0.40940177  0.7537519   0.80744964
  0.40925306  0.7463634   0.744966    0.44116223  0.8348783   0.82084227
  0.43706775  0.8189265   0.6330653   0.5865412   0.7727785   0.5509008
  0.5655363   0.7568338   0.65651864  0.5985914   0.5200052   0.78119874
  0.5885671   0.65902144  0.13642271  0.5073823   0.5815205   0.3980712
  0.5134863   0.59899807  0.3527167   0.67783695  0.369419    0.6859748
  0.6198499   0.40312707  0.5534815   0.3964661   0.13622582  0.8845234
  0.38632944  0.15889859  0.7725273   0.67002106 -0.00205139  0.5017129
  0.65394205  0.01220036  0.5683349 ]",processed
"[0.42783725 0.7215581  0.7726609  0.41045386 0.75418395 0.82756215
 0.41085503 0.74726295 0.7629197  0.44012395 0.83586425 0.7997723
 0.43681818 0.8227684  0.6482362  0.59149796 0.77001065 0.63329715
 0.56533533 0.745727   0.6981704  0.5911274  0.5207794  0.8386418
 0.61819226 0.61117357 0.23973554 0.50891775 0.58341944 0.5561591
 0.5197936  0.59544575 0.41908863 0.6583846  0.3813125  0.548659
 0.6063323  0.4066336  0.5989937  0.38595527 0.13522981 0.84713084
 0.386713   0.1821257  0.37309834 0.6505163  0.01113959 0.73087597
 0.63948137 0.02263605 0.69974256]",processed
"[0.42816442 0.72325283 0.79004514 0.4110808  0.7549427  0.853021
 0.41117474 0.7495905  0.65120596 0.44022137 0.8357964  0.8416016
 0.4385407  0.8212036  0.7301027  0.5749192  0.7612249  0.5700796
 0.56141895 0.74626476 0.7307959  0.6020806  0.51677954 0.7849609
 0.60854137 0.54194844 0.45896608 0.49889126 0.5748782  0.56310743
 0.5082127  0.5834025  0.39999354 0.6607145  0.37587723 0.680046
 0.6040148  0.41855127 0.54606956 0.3879716  0.12880984 0.8073503
 0.38889858 0.2016257  0.4031227  0.6461574  0.00788316 0.7090559
 0.63480306 0.02067315 0.7395842 ]",processed
"[0.42927653 0.72633123 0.7618315  0.41313636 0.7589843  0.8818613
 0.413698   0.75304604 0.8005844  0.44548568 0.8379375  0.8829414
 0.4422224  0.8261559  0.7047672  0.58644736 0.7823767  0.75808686
 0.55504227 0.7385515  0.68023163 0.5962375  0.5367844  0.77158123
 0.5971908  0.6010877  0.19140047 0.50318015 0.57609934 0.61962175
 0.5069551  0.5804491  0.3925607  0.67069197 0.38675326 0.6198704
 0.61987793 0.4136413  0.5329782  0.38854995 0.14459884 0.8013625
 0.39456874 0.16656826 0.65885556 0.6667542  0.00315189 0.456312
 0.66600955 0.01597486 0.74512804]",processed
"[0.42600778 0.7516344  0.45836574 0.41289747 0.76825166 0.46632367
 0.4143047  0.764742   0.4519966  0.43969163 0.82873833 0.47944894
 0.44561425 0.82678086 0.45513195 0.5751943  0.7737188  0.44638944
 0.5445806  0.7656705  0.33134693 0.609975   0.61946625 0.12927212
 0.561905   0.62262845 0.19757159 0.5142169  0.5865701  0.29583785
 0.5158935  0.58614445 0.32221794 0.6781985  0.42909637 0.41222808
 0.6198285  0.4389946  0.5468416  0.3919024  0.14974119 0.9005577
 0.3900327  0.1591288  0.69616044 0.6811511  0.00620671 0.45358062
 0.6852582  0.01858382 0.74750626]",processed
"[0.42891157 0.73056    0.721154   0.40815094 0.7640061  0.6290459
 0.40907645 0.7552979  0.7729078  0.44337052 0.8440434  0.8032483
 0.44099078 0.82997847 0.61069447 0.5855589  0.77651864 0.7855964
 0.5803521  0.7651383  0.757567   0.5958575  0.5241454  0.648026
 0.63525236 0.6632524  0.25017124 0.5291985  0.6120201  0.614103
 0.5329418  0.6185611  0.5018799  0.6735383  0.38475534 0.59138936
 0.6363664  0.40418324 0.54240173 0.38509217 0.13161501 0.93257177
 0.3921797  0.1630966  0.5962447  0.64824957 0.00684079 0.5153466
 0.6426567  0.019823   0.6495026 ]",processed
"[0.47481233 0.64262223 0.3848078  0.4616762  0.6542674  0.4440752
 0.4655795  0.66129106 0.43235028 0.47412506 0.6712445  0.5042083
 0.47799054 0.6889481  0.44508335 0.5226595  0.6140494  0.24991646
 0.5553331  0.67147416 0.26322952 0.3906381  0.5392362  0.5586532
 0.39437166 0.54229826 0.31340247 0.53190106 0.5692298  0.0975266
 0.47749949 0.681944   0.25421268 0.5820453  0.38654265 0.45040157
 0.5534637  0.4258734  0.4229121  0.41488627 0.3027216  0.7585266
 0.40696847 0.34205344 0.55290455 0.62224364 0.21091941 0.6740873
 0.6082226  0.29273656 0.3683429 ]",processed
"[0.43411392 0.73697823 0.6727345  0.41541326 0.76953214 0.8613294
 0.41614413 0.76218814 0.85516053 0.4501586  0.84976876 0.858273
 0.44898936 0.8365502  0.77648926 0.5875342  0.78939646 0.6335838
 0.5652988  0.7625661  0.48839238 0.58881456 0.53892076 0.7829286
 0.6185581  0.652439   0.20762224 0.5050168  0.6012302  0.51739347
 0.5212702  0.62425905 0.413172   0.67544675 0.40150315 0.6029622
 0.6392002  0.4189123  0.57095826 0.38574797 0.1386804  0.8660053
 0.3961606  0.1670887  0.7212586  0.65933377 0.00991016 0.6733731
 0.65899163 0.0200734  0.7744281 ]",processed
"[0.4280664  0.73575217 0.7350761  0.4114982  0.7704204  0.84864247
 0.41155574 0.763429   0.662359   0.449645   0.84957886 0.8663335
 0.44745624 0.8373438  0.76412433 0.59156257 0.7825522  0.69141096
 0.5664791  0.7618582  0.6703872  0.5989654  0.5336761  0.6984519
 0.6042648  0.66335505 0.12870131 0.5174935  0.60698587 0.4130664
 0.525447   0.62320226 0.46041626 0.67828745 0.37708253 0.7335159
 0.6230955  0.40832412 0.65042126 0.39220598 0.13774087 0.85557353
 0.39916667 0.1673634  0.6218791  0.65755343 0.00702434 0.52368337
 0.6563624  0.01853801 0.6212862 ]",processed
"[0.42850268 0.7401736  0.74585044 0.41577223 0.7732042  0.8685041
 0.41326413 0.76238006 0.62363863 0.4555202  0.84479374 0.69171095
 0.4463545  0.8280331  0.6969111  0.5881268  0.7808068  0.5079477
 0.5531742  0.75558656 0.5573891  0.5887332  0.54274297 0.69394326
 0.5825027  0.6709075  0.17266688 0.5292558  0.5976681  0.22645637
 0.52384394 0.62949556 0.4730753  0.6762728  0.38483122 0.61482835
 0.6178912  0.41946426 0.56732225 0.3881841  0.14356568 0.87207925
 0.39737704 0.16729572 0.6120124  0.6568769  0.00692723 0.5958436
 0.6568271  0.02133252 0.79610085]",processed
"[0.4357198  0.7429087  0.687914   0.41932595 0.779078   0.5991924
 0.41910616 0.7714533  0.8703115  0.45779055 0.8534079  0.84792024
 0.45511204 0.8444993  0.70256174 0.59198767 0.7852285  0.6637232
 0.58003116 0.76477396 0.71180487 0.5953691  0.5344322  0.7794465
 0.6285473  0.6659219  0.18913125 0.51409805 0.59340024 0.39705223
 0.5308076  0.6267946  0.33300963 0.66059023 0.3699368  0.64790124
 0.6198164  0.4051235  0.33569336 0.38513708 0.13580549 0.8774898
 0.40017202 0.19645089 0.3543551  0.6534166  0.00820821 0.7330437
 0.6463727  0.01782903 0.7006818 ]",processed
"[0.43492076 0.7446908  0.69594985 0.4193396  0.7783566  0.8121264
 0.41849884 0.7696245  0.86780757 0.4582556  0.8507165  0.86541426
 0.45594135 0.84165204 0.7714989  0.5876321  0.7849515  0.4170207
 0.5703484  0.7648957  0.5601972  0.601027   0.53653324 0.8356373
 0.62324834 0.6201854  0.23430175 0.51269567 0.59567034 0.45580024
 0.52219063 0.6067311  0.37160903 0.65086913 0.37479153 0.761354
 0.6056301  0.41152427 0.4960881  0.3904107  0.13576044 0.8536842
 0.39007702 0.16571145 0.730403   0.65574455 0.00700958 0.7025461
 0.63865334 0.01906829 0.7490371 ]",processed
"[0.4382577  0.7615113  0.27959839 0.42247626 0.7825396  0.3228686
 0.41712815 0.7748032  0.43203866 0.45701155 0.8318458  0.3147353
 0.47197676 0.81830895 0.12971929 0.6125766  0.782575   0.3759987
 0.5456626  0.7522305  0.36222267 0.6182031  0.61608183 0.17141704
 0.506742   0.59103477 0.27435437 0.5675177  0.56700116 0.17544524
 0.51569986 0.59310436 0.29762483 0.6588382  0.43094206 0.39042526
 0.6164976  0.42291602 0.5233515  0.39728582 0.15591365 0.8463567
 0.39600918 0.1623991  0.64950514 0.6630838  0.00718729 0.52418286
 0.67049605 0.01254634 0.61249757]",processed
"[0.43911895 0.74988085 0.5861499  0.4218249  0.78421235 0.7015556
 0.42105305 0.7782869  0.5569351  0.45789087 0.8643181  0.84743965
 0.45659038 0.85456413 0.7039282  0.5893184  0.78309745 0.4913325
 0.5804224  0.7674522  0.6537153  0.5992172  0.5373549  0.8117385
 0.6213102  0.64507836 0.1714312  0.52839714 0.62801945 0.41322628
 0.5277491  0.6309719  0.36911693 0.65002215 0.37487036 0.7361686
 0.6053243  0.40268338 0.6031959  0.39196122 0.1439114  0.7629565
 0.389987   0.16828725 0.56216526 0.65623534 0.0093386  0.6260449
 0.6443454  0.01784538 0.6710453 ]",processed
"[0.43144724 0.75511724 0.6033268  0.41974926 0.78181154 0.56287986
 0.4188273  0.77661985 0.44574913 0.45884848 0.84886986 0.7139812
 0.45917335 0.83846086 0.6009499  0.58844686 0.7846055  0.57689226
 0.5580483  0.754136   0.6326625  0.57460606 0.55289274 0.4976597
 0.58252966 0.67096126 0.18507917 0.5020359  0.5911846  0.5115245
 0.5075642  0.60937244 0.38299274 0.67420036 0.3966593  0.5888073
 0.63285303 0.41745928 0.6047365  0.39404765 0.15348949 0.8709268
 0.39122677 0.1646841  0.67114943 0.67658734 0.00538732 0.4285538
 0.6756951  0.01700388 0.664796  ]",processed
"[0.4379629  0.7543488  0.70459193 0.42438513 0.7874506  0.80390143
 0.4242981  0.78167206 0.69251686 0.4623976  0.85407746 0.9075343
 0.46082085 0.846494   0.69353724 0.60314643 0.7969557  0.7289648
 0.5632486  0.7619165  0.637375   0.59801614 0.5368858  0.7152292
 0.6101221  0.6379813  0.15883738 0.5045476  0.5969782  0.59210163
 0.5189306  0.6102792  0.3706681  0.65560186 0.39986333 0.56879634
 0.6175093  0.42129734 0.59717005 0.38746145 0.13999856 0.871302
 0.40110973 0.2127719  0.27102584 0.6572977  0.0086538  0.7104106
 0.6496264  0.01689558 0.77527976]",processed
"[0.44466266 0.7553964  0.7747949  0.43156055 0.7895105  0.8875901
 0.43076575 0.78243494 0.8130367  0.47023296 0.86039746 0.6535419
 0.46722245 0.85285205 0.7728777  0.6193093  0.8016244  0.6554554
 0.5863497  0.7748915  0.661464   0.6006928  0.5423924  0.68494236
 0.63608027 0.6722387  0.17105803 0.52065957 0.6204055  0.5071505
 0.5384197  0.6428553  0.37309468 0.6423244  0.37006265 0.6092684
 0.6023293  0.40338656 0.65524876 0.3857844  0.14120646 0.6774295
 0.3997842  0.1855836  0.38932136 0.65055466 0.00797791 0.619774
 0.64374506 0.0220043  0.712774  ]",processed
"[0.45347503 0.5550879  0.05718492 0.3902335  0.57491827 0.07026098
 0.4387981  0.63585645 0.06811175 0.43806544 0.5326324  0.0961834
 0.47845298 0.5906547  0.11935703 0.40621036 0.5169482  0.2544462
 0.46226805 0.5540535  0.12931769 0.44116235 0.2816093  0.0909941
 0.51803887 0.48058742 0.20155308 0.6239772  0.20949583 0.16477571
 0.5941727  0.46658358 0.07658939 0.590108   0.42101988 0.19952615
 0.60395044 0.4872543  0.32261285 0.42964384 0.29318005 0.52676326
 0.48959225 0.51113605 0.04855409 0.62007505 0.20916374 0.68443155
 0.5802167  0.4801224  0.11027787]",processed
"[0.44387725 0.7551282  0.769966   0.4300224  0.7892723  0.9154711
 0.4301419  0.78388107 0.8448128  0.46876568 0.86484045 0.7488102
 0.46764636 0.85424775 0.81260115 0.6045181  0.7990967  0.72420627
 0.57955354 0.7654955  0.6680864  0.59548664 0.5369488  0.83001983
 0.6089643  0.5991438  0.23224956 0.5124603  0.60719323 0.47931835
 0.52497596 0.6324498  0.39655188 0.6597193  0.37201285 0.66064936
 0.6044976  0.40577132 0.6832978  0.390714   0.13254784 0.8336463
 0.39225963 0.18604234 0.5133136  0.6546841  0.00562092 0.7382632
 0.64596194 0.01706457 0.77748597]",processed
"[0.44725758 0.7590242  0.7110708  0.43129858 0.79060864 0.8152212
 0.43020102 0.7810229  0.7347693  0.4649635  0.8672508  0.78893834
 0.45806068 0.84542054 0.60494083 0.6065947  0.8050351  0.7179231
 0.5634676  0.7672044  0.68333334 0.60022837 0.54835665 0.6988341
 0.5822193  0.66571265 0.15616272 0.5157409  0.6080668  0.43398032
 0.5156396  0.6131853  0.48192453 0.6661584  0.39464605 0.68000877
 0.6213544  0.4249262  0.61550057 0.39236462 0.14508322 0.8238087
 0.39570123 0.15803388 0.73654497 0.6662333  0.00773565 0.52266294
 0.6716125  0.01664532 0.7347777 ]",processed
"[0.45291442 0.76222235 0.688826   0.4340199  0.7988914  0.7306574
 0.4337054  0.7879084  0.82262814 0.47199425 0.87693834 0.7183653
 0.46479636 0.85972434 0.6709239  0.60905445 0.79985416 0.699737
 0.5744447  0.75825834 0.6304536  0.58424604 0.54304755 0.7725054
 0.6065209  0.64307004 0.14316897 0.50152344 0.60286033 0.52596253
 0.5098271  0.6085228  0.37705657 0.66390157 0.38671127 0.7216523
 0.6163697  0.40568405 0.6739507  0.39437228 0.14370023 0.86027473
 0.39095995 0.17037758 0.78033525 0.66396743 0.0047004  0.54665685
 0.66107434 0.01583019 0.74932843]",processed
"[0.45261848 0.76201093 0.74167573 0.43566695 0.7948698  0.5102121
 0.43690142 0.78795046 0.77262044 0.47612673 0.87080544 0.877045
 0.4748834  0.86019063 0.7257163  0.6123005  0.79781455 0.6724322
 0.58361185 0.7774548  0.6016555  0.58895344 0.5412476  0.8287552
 0.6057385  0.6671586  0.12651172 0.5141719  0.62536037 0.3783387
 0.51479405 0.6320074  0.42135707 0.67280084 0.40184748 0.6314077
 0.6184755  0.4353536  0.57161134 0.39496887 0.14107412 0.787665
 0.39165097 0.17672183 0.5712846  0.6626018  0.00576118 0.5823614
 0.6562573  0.01520084 0.7219004 ]",processed
"[0.4514705  0.7575224  0.65153027 0.43369618 0.7960857  0.6000806
 0.4332921  0.7840271  0.79280114 0.47237414 0.875818   0.7524951
 0.46783733 0.8565024  0.6567947  0.6115369  0.79518247 0.54250693
 0.59305006 0.7751446  0.44301492 0.59405047 0.5348992  0.8292987
 0.6211613  0.6414967  0.1326092  0.5195868  0.63839895 0.45522293
 0.5257797  0.6511     0.32799008 0.6511955  0.37171137 0.6258035
 0.60062367 0.39458394 0.604416   0.38532603 0.13424304 0.8811181
 0.38642812 0.15767299 0.66668713 0.612239   0.01155985 0.32689154
 0.60740614 0.02909709 0.466269  ]",processed
"[0.6439405  0.24810235 0.44477835 0.63879067 0.2353834  0.47095364
 0.6401854  0.23439227 0.5652356  0.6660544  0.22014964 0.68689877
 0.66885686 0.21599635 0.5122414  0.69063306 0.26501465 0.5992949
 0.71585286 0.25055856 0.60271764 0.5926336  0.30099076 0.43257543
 0.5897657  0.29981908 0.59986013 0.5615145  0.22168097 0.59741646
 0.56706196 0.22222093 0.4579622  0.6943404  0.46364012 0.5156623
 0.70578104 0.4655223  0.51278394 0.604176   0.56843156 0.64132816
 0.6073662  0.5721917  0.81321126 0.6938008  0.6987242  0.53994477
 0.702243   0.7054002  0.47456956]",processed
"[0.55924106 0.19602004 0.32007796 0.56089586 0.1763969  0.3195506
 0.5615727  0.17799509 0.33738244 0.6013184  0.16441372 0.2659319
 0.60161203 0.16300596 0.22247285 0.6296557  0.20801157 0.30777648
 0.6537026  0.21826905 0.20309427 0.57987344 0.2744255  0.13595243
 0.60737336 0.28619677 0.12755823 0.6862218  0.24235952 0.13218634
 0.7005215  0.25214446 0.17978649 0.69643056 0.41784346 0.6672433
 0.70981467 0.42800927 0.6002585  0.60593635 0.5596471  0.523577
 0.5962316  0.5692653  0.7079302  0.70438516 0.7098282  0.3711433
 0.7144876  0.7177253  0.40355185]",processed
